"num_samples","batchsize: 32 (Batchsize: partner: OBL5) - _step","batchsize: 32 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 32 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 32 (Batchsize: partner: OBL5) - score","batchsize: 32 (Batchsize: partner: OBL5) - score__MIN","batchsize: 32 (Batchsize: partner: OBL5) - score__MAX","batchsize: 64 (Batchsize: partner: OBL5) - _step","batchsize: 64 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 64 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 64 (Batchsize: partner: OBL5) - score","batchsize: 64 (Batchsize: partner: OBL5) - score__MIN","batchsize: 64 (Batchsize: partner: OBL5) - score__MAX","batchsize: 128 (Batchsize: partner: OBL5) - _step","batchsize: 128 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 128 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 128 (Batchsize: partner: OBL5) - score","batchsize: 128 (Batchsize: partner: OBL5) - score__MIN","batchsize: 128 (Batchsize: partner: OBL5) - score__MAX","batchsize: 256 (Batchsize: partner: OBL5) - _step","batchsize: 256 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 256 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 256 (Batchsize: partner: OBL5) - score","batchsize: 256 (Batchsize: partner: OBL5) - score__MIN","batchsize: 256 (Batchsize: partner: OBL5) - score__MAX","batchsize: 512 (Batchsize: partner: OBL5) - _step","batchsize: 512 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 512 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 512 (Batchsize: partner: OBL5) - score","batchsize: 512 (Batchsize: partner: OBL5) - score__MIN","batchsize: 512 (Batchsize: partner: OBL5) - score__MAX","batchsize: 1024 (Batchsize: partner: OBL5) - _step","batchsize: 1024 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 1024 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 1024 (Batchsize: partner: OBL5) - score","batchsize: 1024 (Batchsize: partner: OBL5) - score__MIN","batchsize: 1024 (Batchsize: partner: OBL5) - score__MAX"
"3441461","569","569","569","22.385","22.385","22.385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3441577","","","","","","","","","","","","","351","351","351","22.077","22.077","22.077","","","","","","","","","","","","","","","","","",""
"3442961","","","","","","","","","","","","","254","254","254","22.41","22.41","22.41","","","","","","","","","","","","","","","","","",""
"3443051","","","","","","","","","","","","","253","253","253","22.599","22.599","22.599","","","","","","","","","","","","","","","","","",""
"3443082","","","","","","","437","437","437","22.421","22.421","22.421","","","","","","","","","","","","","","","","","","","","","","","",""
"3444354","","","","","","","","","","","","","256","256","256","22.851","22.851","22.851","","","","","","","","","","","","","","","","","",""
"3444991","","","","","","","424","424","424","22.471","22.471","22.471","","","","","","","","","","","","","","","","","","","","","","","",""
"3445006","","","","","","","","","","","","","","","","","","","154","154","154","22.514","22.514","22.514","","","","","","","","","","","",""
"3445093","","","","","","","","","","","","","260","260","260","22.527","22.527","22.527","","","","","","","","","","","","","","","","","",""
"3445540","566","566","566","22.623","22.623","22.623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3446788","","","","","","","431","431","431","22.246","22.246","22.246","","","","","","","","","","","","","","","","","","","","","","","",""
"3447344","570","570","570","22.595","22.595","22.595","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3447862","","","","","","","","","","","","","","","","","","","172","172","172","22.425","22.425","22.425","","","","","","","","","","","",""
"3448026","","","","","","","","","","","","","250","250","250","22.531","22.531","22.531","","","","","","","","","","","","","","","","","",""
"3449543","","","","","","","","","","","","","","","","","","","","","","","","","81","81","81","22.353","22.353","22.353","","","","","",""
"3450350","374","374","374","22.819","22.819","22.819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3451013","","","","","","","","","","","","","260","260","260","22.352","22.352","22.352","","","","","","","","","","","","","","","","","",""
"3451114","","","","","","","438","438","438","22.285","22.285","22.285","","","","","","","","","","","","","","","","","","","","","","","",""
"3451331","","","","","","","","","","","","","352","352","352","22.09","22.09","22.09","","","","","","","","","","","","","","","","","",""
"3451563","567","567","567","22.877","22.877","22.877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3453145","","","","","","","425","425","425","22.717","22.717","22.717","","","","","","","","","","","","","","","","","","","","","","","",""
"3453496","571","571","571","22.404","22.404","22.404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3454363","","","","","","","","","","","","","","","","","","","134","134","134","22.763","22.763","22.763","","","","","","","","","","","",""
"3454399","","","","","","","","","","","","","259","259","259","22.412","22.412","22.412","","","","","","","","","","","","","","","","","",""
"3454550","","","","","","","432","432","432","22.511","22.511","22.511","","","","","","","","","","","","","","","","","","","","","","","",""
"3457049","","","","","","","","","","","","","254","254","254","22.745","22.745","22.745","","","","","","","","","","","","","","","","","",""
"3457379","","","","","","","","","","","","","255","255","255","22.595","22.595","22.595","","","","","","","","","","","","","","","","","",""
"3457893","","","","","","","","","","","","","257","257","257","22.319","22.319","22.319","","","","","","","","","","","","","","","","","",""
"3457923","568","568","568","22.347","22.347","22.347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3458730","","","","","","","","","","","","","261","261","261","22.666","22.666","22.666","","","","","","","","","","","","","","","","","",""
"3459280","","","","","","","439","439","439","22.349","22.349","22.349","","","","","","","","","","","","","","","","","","","","","","","",""
"3459512","375","375","375","22.32","22.32","22.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3459781","572","572","572","22.608","22.608","22.608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3461507","","","","","","","","","","","","","251","251","251","22.565","22.565","22.565","","","","","","","","","","","","","","","","","",""
"3461756","","","","","","","426","426","426","22.318","22.318","22.318","","","","","","","","","","","","","","","","","","","","","","","",""
"3461835","","","","","","","","","","","","","353","353","353","22.038","22.038","22.038","","","","","","","","","","","","","","","","","",""
"3462321","","","","","","","433","433","433","22.263","22.263","22.263","","","","","","","","","","","","","","","","","","","","","","","",""
"3463617","","","","","","","","","","","","","","","","","","","","","","","","","75","75","75","22.495","22.495","22.495","","","","","",""
"3464143","569","569","569","22.348","22.348","22.348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3464176","","","","","","","","","","","","","","","","","","","","","","","","","112","112","112","22.808","22.808","22.808","","","","","",""
"3464697","","","","","","","","","","","","","261","261","261","22.383","22.383","22.383","","","","","","","","","","","","","","","","","",""
"3465986","573","573","573","22.526","22.526","22.526","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3466135","","","","","","","","","","","","","","","","","","","155","155","155","22.623","22.623","22.623","","","","","","","","","","","",""
"3466689","","","","","","","","","","","","","","","","","","","173","173","173","22.587","22.587","22.587","","","","","","","","","","","",""
"3467219","","","","","","","440","440","440","22.476","22.476","22.476","","","","","","","","","","","","","","","","","","","","","","","",""
"3467694","","","","","","","","","","","","","260","260","260","22.6","22.6","22.6","","","","","","","","","","","","","","","","","",""
"3468735","376","376","376","22.647","22.647","22.647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3469799","570","570","570","22.761","22.761","22.761","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3469932","","","","","","","427","427","427","22.565","22.565","22.565","","","","","","","","","","","","","","","","","","","","","","","",""
"3470629","","","","","","","434","434","434","22.493","22.493","22.493","","","","","","","","","","","","","","","","","","","","","","","",""
"3470672","","","","","","","","","","","","","255","255","255","22.45","22.45","22.45","","","","","","","","","","","","","","","","","",""
"3471092","","","","","","","","","","","","","256","256","256","22.536","22.536","22.536","","","","","","","","","","","","","","","","","",""
"3471433","","","","","","","","","","","","","354","354","354","22.176","22.176","22.176","","","","","","","","","","","","","","","","","",""
"3471531","","","","","","","","","","","","","258","258","258","22.37","22.37","22.37","","","","","","","","","","","","","","","","","",""
"3472389","574","574","574","22.693","22.693","22.693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3472467","","","","","","","","","","","","","262","262","262","22.255","22.255","22.255","","","","","","","","","","","","","","","","","",""
"3475470","","","","","","","441","441","441","22.24","22.24","22.24","","","","","","","","","","","","","","","","","","","","","","","",""
"3475735","","","","","","","","","","","","","252","252","252","22.543","22.543","22.543","","","","","","","","","","","","","","","","","",""
"3476115","571","571","571","22.4","22.4","22.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3477700","","","","","","","","","","","","","262","262","262","22.379","22.379","22.379","","","","","","","","","","","","","","","","","",""
"3477953","","","","","","","428","428","428","22.662","22.662","22.662","","","","","","","","","","","","","","","","","","","","","","","",""
"3478448","","","","","","","435","435","435","22.277","22.277","22.277","","","","","","","","","","","","","","","","","","","","","","","",""
"3478507","377","377","377","22.967","22.967","22.967","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3478585","575","575","575","22.779","22.779","22.779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3480747","","","","","","","","","","","","","","","","","","","135","135","135","22.462","22.462","22.462","","","","","","","","","","","",""
"3480918","","","","","","","","","","","","","261","261","261","22.318","22.318","22.318","","","","","","","","","","","","","","","","","",""
"3481547","","","","","","","","","","","","","355","355","355","22.32","22.32","22.32","","","","","","","","","","","","","","","","","",""
"3482096","572","572","572","22.615","22.615","22.615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3483027","","","","","","","442","442","442","22.228","22.228","22.228","","","","","","","","","","","","","","","","","","","","","","","",""
"3483646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","71","71","22.191","22.191","22.191"
"3484272","","","","","","","","","","","","","256","256","256","22.844","22.844","22.844","","","","","","","","","","","","","","","","","",""
"3484749","","","","","","","","","","","","","","","","","","","174","174","174","22.607","22.607","22.607","","","","","","","","","","","",""
"3485089","","","","","","","","","","","","","257","257","257","22.127","22.127","22.127","","","","","","","","","","","","","","","","","",""
